data;
set C_bar :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 ;
set C :=  19 20 21 33 36 37 39 40 57 58 22 23 24 25 26 27 28 29 30 31 32 34 35 41 42 43 44 45 46 54 55 56 47 48 49 50 53 38 51 52 ;
set R := 0 1 2 3 4 5 6 ;
set C_bar_r[0] :=  
1 2 3 ;
set C_bar_r[1] :=  
4 5 6 ;
set C_bar_r[2] :=  
7 8 9 10 11 12 13 14 15 ;
set C_bar_r[3] :=  
16 17 18 ;
set C_r[0] :=  
;
set C_r[1] :=  
41 42 43 44 45 46 54 55 56 ;
set C_r[2] :=  
47 48 49 50 53 ;
set C_r[3] :=  
38 51 52 ;
set C_r[4] :=  
19 20 21 33 36 37 39 40 57 58 ;
set C_r[5] :=  
22 23 24 25 26 ;
set C_r[6] :=  
27 28 29 30 31 32 34 35 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_r[0] := 
12 ;
set S_r[1] := 
8 ;
set S_r[2] := 
14 15 ;
set S_r[3] := 
4 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 56.0
1 56.0
2 56.0
3 56.0
4 39.0
5 56.0
6 44.0
7 44.0
8 16.0
9 28.0
10 56.0
11 56.0
12 32.63636374473572
13 44.0
14 16.095238208770752
15 25.61904764175415
;
param MEM := 
0 192.0
1 192.0
2 192.0
3 192.0
4 127.0
5 192.0
6 128.0
7 128.0
8 144.0
9 192.0
10 192.0
11 192.0
12 93.0
13 128.0
14 74.0
15 94.0
;
param DISK := 
0 384.0
1 384.0
2 384.0
3 384.0
4 286.8
5 384.0
6 256.0
7 256.0
8 286.0
9 384.0
10 384.0
11 384.0
12 200.8
13 256.0
14 132.0
15 184.0
;
param BDW_out := 
0 10.0
1 10.0
2 10.0
3 10.0
4 9.503542857142858
5 10.0
6 10.0
7 10.0
8 9.957828571428571
9 10.0
10 10.0
11 10.0
12 9.180228571428572
13 10.0
14 7.232235
15 8.892025
;
param BDW_in := 
0 10.0
1 10.0
2 10.0
3 10.0
4 9.988416
5 10.0
6 10.0
7 10.0
8 9.999016
9 10.0
10 10.0
11 10.0
12 9.980872
13 10.0
14 9.98815
15 9.993285
;
param mem := 
1 32.0
2 2.0
3 1.0
4 8.0
5 8.0
6 32.0
41 8.0
42 32.0
43 8.0
44 8.0
45 8.0
46 8.0
54 8.0
55 8.0
56 32.0
7 1.0
8 1.0
9 1.0
10 1.0
11 1.0
12 1.0
13 1.0
14 16.0
15 1.0
47 1.0
48 16.0
49 1.0
50 1.0
53 1.0
16 32.0
17 32.0
18 1.0
38 32.0
51 32.0
52 1.0
19 8.0
20 16.0
21 16.0
33 16.0
36 8.0
37 16.0
39 16.0
40 16.0
57 16.0
58 8.0
22 1.0
23 1.0
24 1.0
25 4.0
26 16.0
27 32.0
28 64.0
29 8.0
30 8.0
31 8.0
32 32.0
34 8.0
35 8.0
;
param disk := 
1 43.2
2 8.0
3 4.0
4 24.0
5 24.0
6 50.0
41 24.0
42 50.0
43 24.0
44 24.0
45 24.0
46 24.0
54 24.0
55 24.0
56 50.0
7 4.0
8 4.0
9 4.0
10 4.0
11 4.0
12 4.0
13 4.0
14 36.0
15 4.0
47 4.0
48 36.0
49 4.0
50 4.0
53 4.0
16 50.0
17 43.2
18 4.0
38 43.2
51 50.0
52 4.0
19 24.0
20 36.0
21 36.0
33 36.0
36 24.0
37 36.0
39 36.0
40 36.0
57 36.0
58 24.0
22 4.0
23 4.0
24 4.0
25 16.0
26 36.0
27 43.2
28 64.0
29 24.0
30 24.0
31 24.0
32 43.2
34 24.0
35 24.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
1 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 
2 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
3 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
4 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
5 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
6 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 
41 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
42 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 
43 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
44 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
45 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
46 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
54 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
55 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
56 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 
7 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
8 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
9 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
10 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
11 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
12 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
13 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
14 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.761904761904762 4.761904761904762 
15 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
47 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
48 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.761904761904762 4.761904761904762 
49 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
50 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
53 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
16 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 
17 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 
18 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
38 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 
51 8.0 8.0 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 
52 1.0 1.0 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.0 1.0 1.0 1.0 1.1363636363636365 1.1363636363636365 1.1904761904761905 1.1904761904761905 
19 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
20 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.761904761904762 4.761904761904762 
21 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.761904761904762 4.761904761904762 
33 4.0 4.0 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.0 4.0 4.0 4.0 4.545454545454546 4.545454545454546 4.761904761904762 4.761904761904762 
36 2.0 2.0 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.0 2.0 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 
