data;
set C_bar :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 ;
set C :=  15 16 17 18 19 38 39 20 21 22 48 49 50 51 52 53 54 23 24 25 26 27 28 29 30 31 32 33 34 42 43 40 41 44 35 36 37 45 46 47 ;
set R := 0 1 2 3 4 5 6 ;
set C_bar_r[0] :=  
1 2 3 4 5 ;
set C_bar_r[1] :=  
6 7 8 ;
set C_bar_r[2] :=  
9 10 11 ;
set C_bar_r[3] :=  
12 13 14 ;
set C_r[0] :=  
40 41 44 ;
set C_r[1] :=  
;
set C_r[2] :=  
35 36 37 45 46 47 ;
set C_r[3] :=  
;
set C_r[4] :=  
15 16 17 18 19 38 39 ;
set C_r[5] :=  
20 21 22 48 49 50 51 52 53 54 ;
set C_r[6] :=  
23 24 25 26 27 28 29 30 31 32 33 34 42 43 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_r[0] := 
0 2 3 ;
set S_r[1] := 
14 ;
set S_r[2] := 
2 3 6 ;
set S_r[3] := 
14 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 20.0
1 28.0
2 21.0
3 22.0
4 56.0
5 56.0
6 48.0
7 56.0
8 56.0
9 56.0
10 28.0
11 28.0
12 56.0
13 56.0
14 34.0
15 56.0
;
param MEM := 
0 16.0
1 48.0
2 29.0
3 24.0
4 192.0
5 192.0
6 160.0
7 192.0
8 192.0
9 192.0
10 48.0
11 48.0
12 192.0
13 192.0
14 112.0
15 192.0
;
param DISK := 
0 46.0
1 96.0
2 48.0
3 36.0
4 384.0
5 384.0
6 340.8
7 384.0
8 384.0
9 384.0
10 96.0
11 96.0
12 384.0
13 384.0
14 234.8
15 384.0
;
param BDW_out := 
0 9.9231904
1 10.0
2 9.158594213333334
3 9.547059904761905
4 10.0
5 10.0
6 9.9984842
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 8.281942857142857
15 10.0
;
param BDW_in := 
0 9.567969706666666
1 10.0
2 9.944428533333333
3 9.957422733333333
4 10.0
5 10.0
6 9.98725584
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 9.959912
15 10.0
;
param mem := 
1 16.0
2 16.0
3 32.0
4 1.0
5 1.0
40 1.0
41 1.0
44 16.0
6 2.0
