data;
set C_bar :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 ;
set C :=  24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 55 56 44 45 46 47 48 49 60 50 51 52 53 54 57 58 59 61 62 63 ;
set R := 0 1 2 3 4 5 6 ;
set C_bar_r[0] :=  
1 2 3 4 5 6 7 8 9 10 ;
set C_bar_r[1] :=  
11 12 13 14 15 16 ;
set C_bar_r[2] :=  
17 18 19 20 ;
set C_bar_r[3] :=  
21 22 23 ;
set C_r[0] :=  
;
set C_r[1] :=  
;
set C_r[2] :=  
57 58 59 61 62 63 ;
set C_r[3] :=  
;
set C_r[4] :=  
24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 55 56 ;
set C_r[5] :=  
44 45 46 47 48 49 60 ;
set C_r[6] :=  
50 51 52 53 54 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 3 4 5 6 7 8 9 10 11 12 13 14 ;
set S_r[0] := 
2 3 6 7 ;
set S_r[1] := 
8 12 13 ;
set S_r[2] := 
0 6 7 ;
set S_r[3] := 
14 15 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 48.0
1 56.0
2 21.0
3 54.0
4 28.0
5 28.0
6 22.0
7 25.0
8 26.0
9 28.0
10 56.0
11 56.0
12 22.0
13 24.0
14 20.85714292526245
15 8.952381134033203
;
param MEM := 
0 160.0
1 192.0
2 58.0
3 188.0
4 96.0
5 96.0
6 32.0
7 38.0
8 188.0
9 192.0
10 192.0
11 192.0
12 28.0
13 40.0
14 72.0
15 32.0
;
param DISK := 
0 340.8
1 384.0
2 232.0
3 368.0
4 192.0
5 192.0
6 40.0
7 64.0
8 368.0
9 384.0
10 384.0
11 384.0
12 32.0
13 64.0
14 132.0
15 128.0
;
param BDW_out := 
0 9.999828453333333
1 10.0
2 6.974516
3 7.992536
4 10.0
5 10.0
6 6.616650044444445
7 7.622260888888889
8 8.523064
9 10.0
10 10.0
11 10.0
12 8.5062448
13 7.0461279999999995
14 7.43728
15 9.9655264
;
param BDW_in := 
0 9.998774666666666
1 10.0
2 9.971424
3 9.9828544
4 10.0
5 10.0
6 9.976147742222222
7 9.984238577777777
8 9.9873856
9 10.0
10 10.0
11 10.0
12 9.978976
13 9.9747712
14 9.9564064
15 9.99088
;
param mem := 
1 2.0
2 2.0
3 2.0
4 2.0
5 2.0
6 2.0
7 2.0
8 2.0
9 64.0
10 64.0
11 4.0
12 4.0
13 4.0
14 4.0
15 8.0
16 8.0
17 8.0
18 8.0
19 4.0
20 32.0
57 4.0
58 32.0
59 8.0
61 32.0
62 32.0
63 4.0
21 16.0
22 8.0
23 64.0
24 8.0
25 8.0
26 8.0
27 8.0
28 8.0
29 8.0
30 8.0
31 8.0
32 8.0
33 8.0
34 8.0
35 8.0
36 8.0
37 8.0
38 8.0
39 8.0
40 8.0
41 8.0
42 64.0
43 32.0
55 64.0
56 8.0
44 8.0
45 8.0
46 8.0
47 2.0
48 16.0
49 16.0
60 16.0
50 32.0
51 32.0
52 32.0
53 16.0
54 2.0
;
param disk := 
1 8.0
2 8.0
3 8.0
4 8.0
5 8.0
6 8.0
7 8.0
8 8.0
9 64.0
10 64.0
11 16.0
12 16.0
13 16.0
14 16.0
15 24.0
16 24.0
17 24.0
18 24.0
19 16.0
20 43.2
57 16.0
58 43.2
59 24.0
61 43.2
62 43.2
63 16.0
21 36.0
22 24.0
23 64.0
24 24.0
25 24.0
26 24.0
27 24.0
28 24.0
29 24.0
30 24.0
31 24.0
32 24.0
33 24.0
34 24.0
35 24.0
36 24.0
37 24.0
38 24.0
39 24.0
40 24.0
41 24.0
42 64.0
43 50.0
55 64.0
56 24.0
44 24.0
45 24.0
46 24.0
47 8.0
48 36.0
49 36.0
60 36.0
50 43.2
51 43.2
52 43.2
53 36.0
54 8.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
1 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 
2 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 
3 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 
4 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 
5 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 
6 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 
7 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 
8 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1904761904761905 1.1904761904761905 
9 16.0 16.0 16.0 16.0 19.047619047619047 19.047619047619047 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 19.047619047619047 19.047619047619047 
10 16.0 16.0 16.0 16.0 19.047619047619047 19.047619047619047 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 19.047619047619047 19.047619047619047 
11 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 
12 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 
13 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 
14 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 
15 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 
16 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 
17 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 
18 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 
19 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 
20 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 
