data;
set C_bar :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 ;
set C :=  39 40 41 42 48 49 55 56 50 51 52 53 54 45 46 47 43 44 57 58 ;
set R := 0 1 2 3 4 5 ;
set C_bar_r[0] :=  
1 2 3 4 ;
set C_bar_r[1] :=  
5 6 7 8 ;
set C_bar_r[2] :=  
9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 ;
set C_bar_r[3] :=  
24 25 26 27 28 29 30 31 32 33 34 ;
set C_bar_r[4] :=  
35 36 37 38 ;
set C_r[0] :=  
50 51 52 53 54 ;
set C_r[1] :=  
;
set C_r[2] :=  
45 46 47 ;
set C_r[3] :=  
43 44 ;
set C_r[4] :=  
57 58 ;
set C_r[5] :=  
39 40 41 42 48 49 55 56 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_r[0] := 
4 5 10 ;
set S_r[1] := 
12 13 14 ;
set S_r[2] := 
0 1 2 3 10 11 ;
set S_r[3] := 
0 1 14 15 ;
set S_r[4] := 
2 4 5 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 20.0
1 20.0
2 36.0
3 52.0
4 20.136363863945007
5 21.272727489471436
6 56.0
7 56.0
8 28.0
9 28.0
10 30.0
11 52.0
12 19.0
13 20.0
14 30.0
15 52.0
;
param MEM := 
0 160.0
1 160.0
2 112.0
3 176.0
4 47.0
5 48.0
6 192.0
7 192.0
8 192.0
9 192.0
10 88.0
11 176.0
12 15.0
13 16.0
14 92.0
15 176.0
;
param DISK := 
0 288.0
1 288.0
2 249.60000000000002
3 336.0
4 152.0
5 156.0
6 384.0
7 384.0
8 384.0
9 384.0
10 189.60000000000002
11 336.0
12 42.0
13 46.0
14 208.0
15 336.0
;
param BDW_out := 
0 8.419973688888888
1 8.419973688888888
2 7.574258133333333
3 9.246770133333333
4 9.32130768
5 9.31654048
6 10.0
7 10.0
8 10.0
9 10.0
10 8.845528426666666
11 9.246770133333333
12 9.1532008
13 9.160372
14 8.721175413333333
15 9.173203555555556
;
param BDW_in := 
0 9.989241031111112
1 9.989241031111112
2 9.97928192
3 9.99356672
4 9.92338656
5 9.98278528
6 10.0
7 10.0
8 10.0
9 10.0
10 9.941492213333333
11 9.99356672
12 9.95804848
13 9.9928288
14 9.986650666666666
15 9.995674311111111
;
param mem := 
1 64.0
2 64.0
3 32.0
4 1.0
50 1.0
51 64.0
52 64.0
53 64.0
54 1.0
5 32.0
6 32.0
7 1.0
8 64.0
9 8.0
10 8.0
11 8.0
12 8.0
13 8.0
14 8.0
15 8.0
16 8.0
17 8.0
18 8.0
19 8.0
20 8.0
21 8.0
22 32.0
23 16.0
45 8.0
46 16.0
47 8.0
24 8.0
25 8.0
26 8.0
27 8.0
28 8.0
29 8.0
30 8.0
31 8.0
32 8.0
33 4.0
34 8.0
43 4.0
44 4.0
35 32.0
36 32.0
37 16.0
38 16.0
57 32.0
58 32.0
39 16.0
40 16.0
41 1.0
42 32.0
48 32.0
49 16.0
55 16.0
56 16.0
;
param disk := 
1 64.0
2 64.0
3 43.2
4 4.0
50 4.0
51 64.0
52 64.0
53 64.0
54 4.0
5 50.0
6 50.0
7 4.0
8 64.0
9 24.0
10 24.0
11 24.0
12 24.0
13 24.0
14 24.0
15 24.0
16 24.0
17 24.0
18 24.0
19 24.0
20 24.0
21 24.0
22 43.2
23 36.0
45 24.0
46 36.0
47 24.0
24 24.0
25 24.0
26 24.0
27 24.0
28 24.0
29 24.0
30 24.0
31 24.0
32 24.0
33 16.0
34 24.0
43 16.0
44 16.0
35 43.2
36 43.2
37 36.0
38 36.0
57 43.2
58 43.2
39 36.0
40 36.0
41 4.0
42 43.2
48 43.2
49 36.0
55 36.0
56 36.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
