data;
set C_bar :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 ;
set C :=  24 25 26 27 28 29 30 31 32 33 34 35 36 37 40 41 42 43 38 39 ;
set R := 0 1 2 3 4 5 ;
set C_bar_r[0] :=  
1 2 3 4 ;
set C_bar_r[1] :=  
5 6 7 8 ;
set C_bar_r[2] :=  
9 10 11 12 13 14 15 16 17 18 19 20 ;
set C_bar_r[3] :=  
21 22 23 ;
set C_r[0] :=  
;
set C_r[1] :=  
40 41 42 43 ;
set C_r[2] :=  
;
set C_r[3] :=  
38 39 ;
set C_r[4] :=  
24 25 26 27 28 29 30 31 32 33 34 ;
set C_r[5] :=  
35 36 37 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_r[0] := 
6 ;
set S_r[1] := 
6 ;
set S_r[2] := 
0 1 2 3 6 ;
set S_r[3] := 
4 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 23.516125246332386
1 23.516125246332386
2 51.36574184797603
3 53.00287508232711
4 24.17013761298851
5 28.0
6 40.65977092421243
7 56.0
8 44.0
9 44.0
10 44.0
11 44.0
12 28.0
13 28.0
14 56.0
15 56.0
;
param MEM := 
0 160.0
1 160.0
2 120.0
3 160.0
4 158.0
5 192.0
6 70.0
7 192.0
8 128.0
9 128.0
10 128.0
11 128.0
12 96.0
13 96.0
14 192.0
15 192.0
;
param DISK := 
0 312.0
1 312.0
2 216.0
3 312.0
4 304.0
5 384.0
6 110.0
7 384.0
8 256.0
9 256.0
10 256.0
11 256.0
12 192.0
13 192.0
14 384.0
15 384.0
;
param BDW_out := 
0 8.60376975122963
1 8.60376975122963
2 7.881296265481481
3 8.60376975122963
4 8.829118814814816
5 10.0
6 2.8944395422814804
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 10.0
;
param BDW_in := 
0 9.986727898074074
1 9.986727898074074
2 9.990388677451852
3 9.986727898074074
4 9.994724
5 10.0
6 9.964491949037036
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 10.0
;
param mem := 
1 8.0
2 8.0
3 2.0
4 32.0
5 16.0
6 16.0
7 8.0
8 16.0
40 16.0
41 16.0
42 16.0
43 16.0
9 16.0
10 16.0
11 16.0
12 16.0
13 16.0
14 16.0
15 16.0
16 16.0
17 16.0
18 16.0
19 8.0
20 16.0
21 16.0
22 2.0
23 16.0
38 16.0
39 16.0
24 1.0
25 1.0
26 1.0
27 1.0
28 1.0
29 1.0
30 1.0
31 1.0
32 1.0
33 1.0
34 16.0
35 2.0
36 4.0
37 32.0
;
param disk := 
1 24.0
2 24.0
3 8.0
4 50.0
5 36.0
6 36.0
7 24.0
8 36.0
40 36.0
41 36.0
42 36.0
43 36.0
9 36.0
10 36.0
11 36.0
12 36.0
13 36.0
14 36.0
15 36.0
16 36.0
17 36.0
18 36.0
19 24.0
20 36.0
21 36.0
22 8.0
23 36.0
38 36.0
39 36.0
24 4.0
25 4.0
26 4.0
27 4.0
28 4.0
29 4.0
30 4.0
31 4.0
32 4.0
33 4.0
34 36.0
35 8.0
36 16.0
37 43.2
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
1 4.444532515874754 4.444532515874754 2.9708276619099894 2.9708276619099894 4.444532515874754 4.444532515874754 2.9632379562043796 2.9632379562043796 3.972246575342466 3.972246575342466 3.972246575342466 3.972246575342466 2.938783842478645 2.938783842478645 2.9708276619099894 2.9708276619099894 
2 4.444532515874754 4.444532515874754 2.9708276619099894 2.9708276619099894 4.444532515874754 4.444532515874754 2.9632379562043796 2.9632379562043796 3.972246575342466 3.972246575342466 3.972246575342466 3.972246575342466 2.938783842478645 2.938783842478645 2.9708276619099894 2.9708276619099894 
3 0.07397677454200424 0.07397677454200424 0.0494477759726796 0.0494477759726796 0.07397677454200424 0.07397677454200424 0.049321449537712905 0.049321449537712905 0.06611583744292238 0.06611583744292238 0.06611583744292238 0.06611583744292238 0.04891442440036678 0.04891442440036678 0.0494477759726796 0.0494477759726796 
4 0.013450322644000772 0.013450322644000772 0.008990504722305382 0.008990504722305382 0.013450322644000772 0.013450322644000772 0.008967536279584165 0.008967536279584165 0.012021061353258615 0.012021061353258615 0.012021061353258615 0.012021061353258615 0.008893531709157599 0.008893531709157599 0.008990504722305382 0.008990504722305382 
5 5.844317932997592 5.844317932997592 3.906476399560922 3.906476399560922 5.844317932997592 5.844317932997592 3.8964963503649637 3.8964963503649637 5.223287671232877 5.223287671232877 5.223287671232877 5.223287671232877 3.86434052410598 3.86434052410598 3.906476399560922 3.906476399560922 
6 5.844317932997592 5.844317932997592 3.906476399560922 3.906476399560922 5.844317932997592 5.844317932997592 3.8964963503649637 3.8964963503649637 5.223287671232877 5.223287671232877 5.223287671232877 5.223287671232877 3.86434052410598 3.86434052410598 3.906476399560922 3.906476399560922 
