data;
set C_bar :=  1 2 3 4 5 6 7 8 9 10 11 12 13 ;
set C :=  14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 ;
set R := 0 1 2 3 4 5 ;
set C_bar_r[0] :=  
1 2 3 4 ;
set C_bar_r[1] :=  
5 6 7 ;
set C_bar_r[2] :=  
8 9 10 ;
set C_bar_r[3] :=  
11 12 13 ;
set C_r[0] :=  
;
set C_r[1] :=  
30 31 32 33 ;
set C_r[2] :=  
;
set C_r[3] :=  
;
set C_r[4] :=  
14 15 16 17 18 19 ;
set C_r[5] :=  
20 21 22 23 24 25 26 27 28 29 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_r[0] := 
0 ;
set S_r[1] := 
8 ;
set S_r[2] := 
14 ;
set S_r[3] := 
0 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 41.6356088260008
1 56.0
2 56.0
3 56.0
4 56.0
5 56.0
6 56.0
7 56.0
8 43.65393406464486
9 56.0
10 28.0
11 28.0
12 56.0
13 56.0
14 51.42408128879089
15 56.0
;
param MEM := 
0 38.0
1 192.0
2 192.0
3 192.0
4 192.0
5 192.0
6 192.0
7 192.0
8 166.0
9 192.0
10 96.0
11 96.0
12 192.0
13 192.0
14 158.0
15 192.0
;
param DISK := 
0 130.0
1 384.0
2 384.0
3 384.0
4 384.0
5 384.0
6 384.0
7 384.0
8 316.0
9 384.0
10 192.0
11 192.0
12 384.0
13 384.0
14 304.0
15 384.0
;
param BDW_out := 
0 8.40432969317688
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 9.540471968709257
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 9.754583572359843
15 10.0
;
param BDW_in := 
0 9.984488
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 9.98902
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 9.994136
15 10.0
;
param mem := 
1 16.0
2 16.0
3 16.0
4 64.0
5 2.0
6 8.0
7 16.0
30 16.0
31 8.0
32 8.0
33 2.0
8 16.0
9 2.0
10 16.0
11 2.0
12 8.0
13 32.0
14 2.0
15 2.0
16 2.0
17 2.0
18 8.0
19 32.0
20 16.0
21 16.0
22 16.0
23 16.0
24 16.0
25 16.0
26 16.0
27 16.0
28 8.0
29 32.0
;
param disk := 
1 36.0
2 36.0
3 36.0
4 64.0
5 8.0
6 24.0
7 36.0
30 36.0
31 24.0
32 24.0
33 8.0
8 36.0
9 8.0
10 36.0
11 8.0
12 24.0
13 50.0
14 8.0
15 8.0
16 8.0
17 8.0
18 24.0
19 43.2
20 36.0
21 36.0
22 36.0
23 36.0
24 36.0
25 36.0
26 36.0
27 36.0
28 24.0
29 50.0
;
param cpu : 
