data;
set C_bar :=  ;
set C :=  1 2 3 13 14 15 4 5 6 10 11 12 16 17 18 19 20 7 8 9 ;
set R := 0 1 2 ;
set C_r[0] :=  
1 2 3 13 14 15 ;
set C_r[1] :=  
4 5 6 10 11 12 16 17 18 19 20 ;
set C_r[2] :=  
7 8 9 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 28.0
1 28.0
2 56.0
3 56.0
4 56.0
5 56.0
6 28.0
7 28.0
8 56.0
9 56.0
10 28.0
11 28.0
12 44.0
13 44.0
14 28.0
15 28.0
;
param MEM := 
0 96.0
1 96.0
2 192.0
3 192.0
4 192.0
5 192.0
6 192.0
7 192.0
8 192.0
9 192.0
10 96.0
11 96.0
12 128.0
13 128.0
14 96.0
15 96.0
;
param DISK := 
0 192.0
1 192.0
2 384.0
3 384.0
4 384.0
5 384.0
6 384.0
7 384.0
8 384.0
9 384.0
10 192.0
11 192.0
12 256.0
13 256.0
14 192.0
15 192.0
;
param BDW_out := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 10.0
;
param BDW_in := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 10.0
;
param mem := 
1 16.0
2 32.0
3 2.0
13 32.0
14 16.0
15 2.0
4 2.0
5 1.0
6 16.0
10 1.0
11 16.0
12 2.0
16 1.0
17 2.0
18 16.0
19 16.0
20 1.0
7 32.0
8 2.0
9 8.0
;
param disk := 
1 36.0
2 50.0
3 8.0
13 50.0
14 36.0
15 8.0
4 8.0
5 4.0
6 36.0
10 4.0
11 36.0
12 8.0
16 4.0
17 8.0
18 36.0
19 36.0
20 4.0
7 43.2
8 8.0
9 24.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
1 4.761904761904762 4.761904761904762 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.761904761904762 4.761904761904762 4.545454545454546 4.545454545454546 4.761904761904762 4.761904761904762 
2 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 9.090909090909092 9.090909090909092 9.523809523809524 9.523809523809524 
