data;
set C_bar :=  ;
set C :=  1 2 3 29 30 31 32 33 34 35 36 37 38 4 5 6 7 8 9 28 10 11 12 13 14 15 39 40 16 17 18 19 20 21 22 23 24 25 26 27 ;
set R := 0 1 2 3 4 5 6 ;
set C_r[0] :=  
1 2 3 29 30 31 32 33 34 35 36 37 38 ;
set C_r[1] :=  
4 5 6 7 8 9 28 ;
set C_r[2] :=  
10 11 12 ;
set C_r[3] :=  
13 14 15 39 40 ;
set C_r[4] :=  
16 17 18 19 ;
set C_r[5] :=  
20 21 22 ;
set C_r[6] :=  
23 24 25 26 27 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 44.0
1 44.0
2 28.0
3 28.0
4 28.0
5 28.0
6 56.0
7 56.0
8 28.0
9 28.0
10 56.0
11 56.0
12 56.0
13 56.0
14 56.0
15 56.0
;
param MEM := 
0 128.0
1 128.0
2 192.0
3 192.0
4 48.0
5 48.0
6 192.0
7 192.0
8 96.0
9 96.0
10 192.0
11 192.0
12 192.0
13 192.0
14 192.0
15 192.0
;
param DISK := 
0 128.0
1 128.0
2 192.0
3 192.0
4 48.0
5 48.0
6 192.0
7 192.0
8 96.0
9 96.0
10 192.0
11 192.0
12 192.0
13 192.0
14 192.0
15 192.0
;
param BDW_out := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 10.0
;
param BDW_in := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 10.0
;
param mem := 
1 32.0
2 8.0
3 8.0
29 8.0
30 8.0
31 8.0
32 8.0
33 8.0
34 32.0
35 8.0
36 32.0
37 8.0
38 8.0
4 8.0
5 8.0
6 8.0
7 8.0
8 32.0
9 64.0
28 8.0
10 8.0
11 32.0
12 1.0
13 8.0
14 16.0
15 8.0
39 8.0
40 8.0
16 16.0
17 16.0
18 16.0
19 64.0
20 4.0
21 32.0
22 2.0
23 32.0
24 32.0
25 32.0
26 2.0
27 4.0
;
param disk := 
1 43.2
2 24.0
3 24.0
29 24.0
30 24.0
31 24.0
32 24.0
33 24.0
34 43.2
35 24.0
36 43.2
37 24.0
38 24.0
4 24.0
5 24.0
6 24.0
7 24.0
8 50.0
9 64.0
28 24.0
10 24.0
11 50.0
12 4.0
13 24.0
14 36.0
15 24.0
39 24.0
40 24.0
16 36.0
17 36.0
18 36.0
19 64.0
20 16.0
21 50.0
22 8.0
23 50.0
24 50.0
25 50.0
26 8.0
27 16.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
1 9.090909090909092 9.090909090909092 8.0 8.0 8.0 8.0 8.0 8.0 9.523809523809524 9.523809523809524 8.0 8.0 8.0 8.0 8.0 8.0 
