data;
set C_bar :=  ;
set C :=  1 2 3 4 5 6 7 8 9 10 11 12 38 13 14 15 32 33 36 37 39 40 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 34 35 ;
set R := 0 1 2 3 4 5 6 ;
set C_r[0] :=  
1 2 3 ;
set C_r[1] :=  
4 5 6 ;
set C_r[2] :=  
7 8 9 10 11 12 38 ;
set C_r[3] :=  
13 14 15 32 33 36 37 39 40 ;
set C_r[4] :=  
16 17 18 ;
set C_r[5] :=  
19 20 21 22 23 24 25 26 27 28 ;
set C_r[6] :=  
29 30 31 34 35 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 56.0
1 56.0
2 56.0
3 56.0
4 28.0
5 28.0
6 28.0
7 28.0
8 44.0
9 44.0
10 28.0
11 28.0
12 28.0
13 28.0
14 44.0
15 44.0
;
param MEM := 
0 192.0
1 192.0
2 192.0
3 192.0
4 96.0
5 96.0
6 192.0
7 192.0
8 128.0
9 128.0
10 96.0
11 96.0
12 96.0
13 96.0
14 128.0
15 128.0
;
param DISK := 
0 192.0
1 192.0
2 192.0
3 192.0
4 96.0
5 96.0
6 192.0
7 192.0
8 128.0
9 128.0
10 96.0
11 96.0
12 96.0
13 96.0
14 128.0
15 128.0
;
param BDW_out := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 10.0
;
param BDW_in := 
0 10.0
1 10.0
2 10.0
3 10.0
4 10.0
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 10.0
11 10.0
12 10.0
13 10.0
14 10.0
15 10.0
;
param mem := 
1 8.0
2 16.0
3 1.0
4 4.0
5 32.0
6 32.0
7 32.0
8 32.0
9 32.0
10 32.0
11 16.0
12 8.0
38 8.0
13 64.0
14 8.0
15 16.0
32 16.0
33 8.0
36 16.0
37 8.0
39 16.0
40 8.0
16 64.0
17 16.0
18 32.0
19 8.0
20 8.0
21 8.0
22 8.0
23 8.0
24 8.0
25 8.0
26 8.0
27 32.0
28 8.0
29 64.0
30 32.0
31 2.0
34 64.0
35 2.0
;
param disk := 
1 24.0
2 36.0
3 4.0
4 16.0
5 50.0
6 43.2
7 50.0
8 50.0
9 50.0
10 50.0
11 36.0
12 24.0
38 24.0
13 64.0
14 24.0
15 36.0
32 36.0
33 24.0
36 36.0
37 24.0
39 36.0
40 24.0
16 64.0
17 36.0
18 43.2
19 24.0
20 24.0
21 24.0
22 24.0
23 24.0
24 24.0
25 24.0
26 24.0
27 50.0
28 24.0
29 64.0
30 43.2
31 8.0
34 64.0
35 8.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
1 2.0 2.0 2.0 2.0 2.380952380952381 2.380952380952381 2.0 2.0 2.272727272727273 2.272727272727273 2.380952380952381 2.380952380952381 2.380952380952381 2.380952380952381 2.272727272727273 2.272727272727273 
