data;
set C_bar :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 ;
set C :=  15 16 17 18 19 20 21 22 23 24 25 26 27 52 53 54 28 29 30 31 48 49 50 51 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 ;
set R := 0 1 2 3 4 5 ;
set C_bar_r[0] :=  
1 2 3 4 5 ;
set C_bar_r[1] :=  
6 7 8 9 ;
set C_bar_r[2] :=  
10 11 12 13 14 ;
set C_r[0] :=  
;
set C_r[1] :=  
48 49 50 51 ;
set C_r[2] :=  
32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 ;
set C_r[3] :=  
15 16 17 18 19 20 ;
set C_r[4] :=  
21 22 23 24 25 26 27 52 53 54 ;
set C_r[5] :=  
28 29 30 31 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 15 ;
set S_r[0] := 
2 3 14 ;
set S_r[1] := 
10 11 ;
set S_r[2] := 
4 10 11 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 28.0
1 28.0
2 32.0
3 36.0
4 40.0
5 56.0
6 44.0
7 44.0
8 56.0
9 56.0
10 12.0
11 19.0
12 28.0
13 28.0
14 8.952381134033203
15 28.0
;
param MEM := 
0 96.0
1 96.0
2 96.0
3 112.0
4 128.0
5 192.0
6 128.0
7 128.0
8 192.0
9 192.0
10 134.0
11 159.0
12 96.0
13 96.0
14 32.0
15 96.0
;
param DISK := 
0 96.0
1 96.0
2 84.8
3 92.0
4 128.0
5 192.0
6 128.0
7 128.0
8 192.0
9 192.0
10 80.8
11 116.0
12 96.0
13 96.0
14 32.0
15 96.0
;
param BDW_out := 
0 10.0
1 10.0
2 8.63180416
3 8.528310136
4 9.996981392571428
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 9.392969354285714
11 9.599203644571428
12 10.0
13 10.0
14 8.6478616
15 10.0
;
param BDW_in := 
0 10.0
1 10.0
2 9.876625336
3 9.98814808
4 9.999930542857143
5 10.0
6 10.0
7 10.0
8 10.0
9 10.0
10 9.999041741714287
11 9.996062666857142
12 10.0
13 10.0
14 9.99197128
15 10.0
;
param mem := 
1 64.0
2 64.0
3 64.0
4 32.0
5 16.0
6 16.0
7 16.0
8 32.0
9 8.0
48 16.0
49 32.0
50 8.0
51 16.0
10 1.0
11 1.0
12 1.0
13 16.0
14 64.0
32 64.0
33 16.0
34 16.0
35 1.0
36 1.0
37 64.0
38 16.0
39 1.0
40 64.0
41 1.0
42 1.0
43 1.0
44 16.0
45 1.0
46 16.0
47 16.0
15 32.0
16 32.0
17 32.0
18 32.0
19 4.0
20 32.0
21 1.0
22 1.0
23 1.0
24 1.0
25 1.0
26 32.0
27 1.0
52 1.0
53 32.0
54 1.0
28 64.0
29 64.0
30 32.0
31 16.0
;
param disk := 
1 64.0
2 64.0
3 64.0
4 43.2
5 36.0
6 36.0
7 36.0
8 43.2
9 24.0
48 36.0
49 43.2
50 24.0
51 36.0
10 4.0
11 4.0
12 4.0
13 36.0
14 64.0
32 64.0
33 36.0
34 36.0
35 4.0
36 4.0
37 64.0
38 36.0
39 4.0
40 64.0
41 4.0
42 4.0
43 4.0
44 36.0
45 4.0
46 36.0
47 36.0
15 50.0
16 50.0
17 50.0
18 50.0
19 16.0
20 43.2
21 4.0
22 4.0
23 4.0
24 4.0
25 4.0
26 43.2
27 4.0
52 4.0
53 43.2
54 4.0
28 64.0
29 64.0
30 43.2
31 36.0
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
