data;
set C_bar :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 ;
set C :=  19 20 21 22 23 24 46 25 26 27 28 29 30 31 32 33 34 47 48 49 50 51 52 53 54 55 56 57 58 35 36 37 43 44 45 38 39 40 41 42 ;
set R := 0 1 2 3 4 5 ;
set C_bar_r[0] :=  
1 2 3 4 5 6 ;
set C_bar_r[1] :=  
7 8 9 10 11 12 ;
set C_bar_r[2] :=  
13 14 15 16 17 18 ;
set C_r[0] :=  
38 39 40 41 42 ;
set C_r[1] :=  
;
set C_r[2] :=  
;
set C_r[3] :=  
19 20 21 22 23 24 46 ;
set C_r[4] :=  
25 26 27 28 29 30 31 32 33 34 47 48 49 50 51 52 53 54 55 56 57 58 ;
set C_r[5] :=  
35 36 37 43 44 45 ;
set S :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_u :=  0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;
set S_r[0] := 
8 9 12 ;
set S_r[1] := 
4 5 ;
set S_r[2] := 
6 7 ;
set Rack :=  0 1 2 3 4 5 6 7 ;
param COST : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 :=
0 0 1 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
1 1 0 3 3 5 5 5 5 5 5 5 5 5 5 5 5 
2 3 3 0 1 5 5 5 5 5 5 5 5 5 5 5 5 
3 3 3 1 0 5 5 5 5 5 5 5 5 5 5 5 5 
4 5 5 5 5 0 1 3 3 5 5 5 5 5 5 5 5 
5 5 5 5 5 1 0 3 3 5 5 5 5 5 5 5 5 
6 5 5 5 5 3 3 0 1 5 5 5 5 5 5 5 5 
7 5 5 5 5 3 3 1 0 5 5 5 5 5 5 5 5 
8 5 5 5 5 5 5 5 5 0 1 3 3 5 5 5 5 
9 5 5 5 5 5 5 5 5 1 0 3 3 5 5 5 5 
10 5 5 5 5 5 5 5 5 3 3 0 1 5 5 5 5 
11 5 5 5 5 5 5 5 5 3 3 1 0 5 5 5 5 
12 5 5 5 5 5 5 5 5 5 5 5 5 0 1 3 3 
13 5 5 5 5 5 5 5 5 5 5 5 5 1 0 3 3 
14 5 5 5 5 5 5 5 5 5 5 5 5 3 3 0 1 
15 5 5 5 5 5 5 5 5 5 5 5 5 3 3 1 0 
;
set S_rack[0] :=  
0 1 ;
set S_rack[1] :=  
2 3 ;
set S_rack[2] :=  
4 5 ;
set S_rack[3] :=  
6 7 ;
set S_rack[4] :=  
8 9 ;
set S_rack[5] :=  
10 11 ;
set S_rack[6] :=  
12 13 ;
set S_rack[7] :=  
14 15 ;
param CPU := 
0 56.0
1 56.0
2 44.0
3 44.0
4 47.0
5 55.0
6 33.772727370262146
7 42.86363637447357
8 36.0
9 40.0
10 56.0
11 56.0
12 52.0
13 56.0
14 56.0
15 56.0
;
param MEM := 
0 192.0
1 192.0
2 128.0
3 128.0
4 165.0
5 191.0
6 98.0
7 126.0
8 112.0
9 128.0
10 192.0
11 192.0
12 176.0
13 192.0
14 192.0
15 192.0
;
param DISK := 
0 192.0
1 192.0
2 128.0
3 128.0
4 120.0
5 188.0
6 44.0
7 120.0
8 92.0
9 70.0
10 192.0
11 192.0
12 156.0
13 192.0
14 192.0
15 192.0
;
param BDW_out := 
0 10.0
1 10.0
2 10.0
3 10.0
4 8.14105892
5 9.3808004
6 6.91535548
7 8.9725276
8 9.555708333333333
9 9.109763888888889
10 10.0
11 10.0
12 9.558194444444444
13 10.0
14 10.0
15 10.0
;
param BDW_in := 
0 10.0
1 10.0
2 10.0
3 10.0
4 9.9976656
5 9.99632332
6 9.9961264
7 9.99389908
8 9.992541666666666
9 9.997277777777779
10 10.0
11 10.0
12 9.998847222222222
13 10.0
14 10.0
15 10.0
;
param mem := 
1 16.0
2 16.0
3 16.0
4 16.0
5 64.0
6 32.0
38 32.0
39 64.0
40 16.0
41 64.0
42 16.0
7 1.0
8 1.0
9 1.0
10 1.0
11 16.0
12 8.0
13 2.0
14 2.0
15 2.0
16 2.0
17 8.0
18 16.0
19 16.0
20 16.0
21 16.0
22 16.0
23 32.0
24 8.0
46 8.0
25 8.0
26 8.0
27 8.0
28 8.0
29 8.0
30 8.0
31 8.0
32 8.0
33 16.0
34 64.0
47 8.0
48 16.0
49 8.0
50 8.0
51 8.0
52 64.0
53 64.0
54 16.0
55 16.0
56 8.0
57 16.0
58 64.0
35 32.0
36 16.0
37 32.0
43 32.0
44 32.0
45 32.0
;
param disk := 
1 36.0
2 36.0
3 36.0
4 36.0
5 64.0
6 50.0
38 50.0
39 64.0
40 36.0
41 64.0
42 36.0
7 4.0
8 4.0
9 4.0
10 4.0
11 36.0
12 24.0
13 8.0
14 8.0
15 8.0
16 8.0
17 24.0
18 36.0
19 36.0
20 36.0
21 36.0
22 36.0
23 43.2
24 24.0
46 24.0
25 24.0
26 24.0
27 24.0
28 24.0
29 24.0
30 24.0
31 24.0
32 24.0
33 36.0
34 64.0
47 24.0
48 36.0
49 24.0
50 24.0
51 24.0
52 64.0
53 64.0
54 36.0
55 36.0
56 24.0
57 36.0
58 64.0
35 43.2
36 36.0
37 43.2
43 43.2
44 43.2
45 43.2
;
param cpu : 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
